id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,comment_clean,auto_labeled
3895493,5,Спасибо  большое ! ,0.0,0.0,0.0,0.0,1.0,спасибо  большое !,True
3895519,5,Быстро и оперативно ,1.0,0.0,0.0,0.0,0.0,быстро и оперативно,True
3895561,5,Спасибо ,0.0,0.0,0.0,0.0,1.0,спасибо,True
3895566,5,все отлично,0.0,0.0,0.0,0.0,0.0,все отлично,True
3895624,5,Оперативно. Пока работает ,1.0,0.0,0.0,0.0,0.0,оперативно. пока работает,True
3895634,5,"Лика, спасибо Вам за оперативный ответ и подробные разъяснения по работе с приложением! ",0.0,0.0,0.0,0.0,1.0,"лика, спасибо вам за оперативный ответ и подробные разъяснения по работе с приложением!",True
3895642,5,Спасибо большое ,0.0,0.0,0.0,0.0,1.0,спасибо большое,True
3895794,5,Отличный сотрудник ,0.0,0.0,0.0,0.0,0.0,отличный сотрудник,True
3895805,5,Спасибо Мастеру Олегу!,0.0,0.0,0.0,0.0,1.0,спасибо мастеру олегу!,True
3895874,5,"Для точной оценки нужно пережить зиму и понять, лучше стало или нет",0.0,0.0,0.0,0.0,0.0,"для точной оценки нужно пережить зиму и понять, лучше стало или нет",True
3895925,5,"Спасибо большое за оперативность!)👍 Уже оценили песочек - очень хороший, чистый))) Дети были очень рады что в песочнице достаточное количество песка!)) 🤗",1.0,0.0,0.0,0.0,1.0,"спасибо большое за оперативность!)👍 уже оценили песочек - очень хороший, чистый))) дети были очень рады что в песочнице достаточное количество песка!)) 🤗",True
3896179,5,Быстро.Качественно.,1.0,1.0,0.0,0.0,0.0,быстро.качественно.,True
3896191,5,Спасибо большое всё решили быстро!,1.0,0.0,0.0,0.0,1.0,спасибо большое всё решили быстро!,True
3896230,5,"оперативно, быстро .",1.0,0.0,0.0,0.0,0.0,"оперативно, быстро .",True
3896394,5,Спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
3896480,5,"оказали не только услугу по приобретению ключа,но ещё установили приложение УК Самолёт!!!",0.0,0.0,0.0,0.0,0.0,"оказали не только услугу по приобретению ключа,но ещё установили приложение ук самолёт!!!",True
3896509,5,Приходил мастер все отрегулировал большое спасибо ,0.0,0.0,0.0,0.0,1.0,приходил мастер все отрегулировал большое спасибо,True
3896614,5,Оперативно ,1.0,0.0,0.0,0.0,0.0,оперативно,True
3896717,5,спасибо за консультацию,0.0,0.0,0.0,0.0,1.0,спасибо за консультацию,True
3896735,5,"Парни (установщики) отработали на 5+, а вот упаковка не очень , тк не полный комплект фурнитуры (отсутствовали в комплекте нижняя ответка, пришлось колхозить и отпиливать кусок от старой ответки, а также шурупы отсутствовали)",0.0,0.0,0.0,0.0,0.0,"парни (установщики) отработали на 5+, а вот упаковка не очень , тк не полный комплект фурнитуры (отсутствовали в комплекте нижняя ответка, пришлось колхозить и отпиливать кусок от старой ответки, а также шурупы отсутствовали)",True
3896818,5,Спасибо! Всё хорошо ,0.0,0.0,0.0,0.0,1.0,спасибо! всё хорошо,True
3896822,5,Все ок,0.0,0.0,0.0,0.0,0.0,все ок,True
3896870,5,Сразу бы так,0.0,0.0,0.0,0.0,0.0,сразу бы так,True
3896928,5," Ответ получен. 
Спасибо, что результатом стало уточнение и меня поняли. 
",0.0,0.0,0.0,0.0,1.0,"ответ получен. 
спасибо, что результатом стало уточнение и меня поняли.",True
3896945,5,"Благодарю за обратную связь. 
За возможность добавить необходимый документ в ЛК приложения и тем самым решить вопрос, не посещая клиентский офис. 
При звонке было вежливое, доброжелательное отношение. ",0.0,0.0,1.0,0.0,1.0,"благодарю за обратную связь. 
за возможность добавить необходимый документ в лк приложения и тем самым решить вопрос, не посещая клиентский офис. 
при звонке было вежливое, доброжелательное отношение.",True
3896981,5,"Прислали на следующий день.
",0.0,0.0,0.0,0.0,0.0,прислали на следующий день.,True
3897000,5,Очень быстро отреагировали. Работа качественная!,1.0,0.0,0.0,0.0,0.0,очень быстро отреагировали. работа качественная!,True
3897003,1,Ну устранено,0.0,0.0,0.0,0.0,0.0,ну устранено,True
3897016,5,спасибо за подсказки и внимательное отношение ,0.0,0.0,0.0,0.0,1.0,спасибо за подсказки и внимательное отношение,True
3897067,5,Сантехник связался сразу. Вопрос решен. ,0.0,0.0,0.0,0.0,1.0,сантехник связался сразу. вопрос решен.,True
3897113,5,Спасибо технику),0.0,0.0,0.0,0.0,1.0,спасибо технику),True
3897118,5,Благодарю.  Всё отлично 👍. ,0.0,0.0,0.0,0.0,1.0,благодарю.  всё отлично 👍.,True
3897184,5,Спасибо!,0.0,0.0,0.0,0.0,1.0,спасибо!,True
3897192,5,спасибо ,0.0,0.0,0.0,0.0,1.0,спасибо,True
3897201,5,Сантехник был ,0.0,0.0,0.0,0.0,0.0,сантехник был,True
3897252,5,подсказали куда обратиться для решения вопроса,0.0,0.0,0.0,0.0,0.0,подсказали куда обратиться для решения вопроса,True
3897281,5,Спасибо большое за информацию. Татьяна молодец!,0.0,0.0,0.0,0.0,1.0,спасибо большое за информацию. татьяна молодец!,True
3897654,5,"электрик пришёл в день обращения, снял показания, счеткик работает, сотрудник вежливый. благодарю. ",0.0,0.0,1.0,0.0,1.0,"электрик пришёл в день обращения, снял показания, счеткик работает, сотрудник вежливый. благодарю.",True
3897730,5,Все было сделано быстро и качественно.,1.0,1.0,0.0,0.0,0.0,все было сделано быстро и качественно.,True
3897737,5,Все было сделано быстро и качественно.,1.0,1.0,0.0,0.0,0.0,все было сделано быстро и качественно.,True
3897741,5,Все было сделано быстро и качественно.,1.0,1.0,0.0,0.0,0.0,все было сделано быстро и качественно.,True
3897826,5,Спасибо,0.0,0.0,0.0,0.0,1.0,спасибо,True
3897831,5,"Напор стал гораздо сильнее, небо и земля. Быстро поняли причину слабого напора. Спасибо ",1.0,0.0,0.0,0.0,1.0,"напор стал гораздо сильнее, небо и земля. быстро поняли причину слабого напора. спасибо",True
